FECHA,C.S RUBI,C.S INTIPAMPA,C.S MAJES,C.S REPARTICION,C.S MOQUEGUA FV,C.S PANAMERICANA SOLAR,C.S TACNA SOLAR
1/01/2019 00:00,0,0,0,0,0,0,0
1/01/2019 00:15,0,0,0,0,0,0,0
1/01/2019 00:30,0,0,0,0,0,0,0
1/01/2019 00:45,0,0,0,0,0,0,0
1/01/2019 01:00,0,0,0,0,0,0,0
1/01/2019 01:15,0,0,0,0,0,0,0
1/01/2019 01:30,0,0,0,0,0,0,0
1/01/2019 01:45,0,0,0,0,0,0,0
1/01/2019 02:00,0,0,0,0,0,0,0
1/01/2019 02:15,0,0,0,0,0,0,0
1/01/2019 02:30,0,0,0,0,0,0,0
1/01/2019 02:45,0,0,0,0,0,0,0
1/01/2019 03:00,0,0,0,0,0,0,0
1/01/2019 03:15,0,0,0,0,0,0,0
1/01/2019 03:30,0,0,0,0,0,0,0
1/01/2019 03:45,0,0,0,0,0,0,0
1/01/2019 04:00,0,0,0,0,0,0,0
1/01/2019 04:15,0,0,0,0,0,0,0
1/01/2019 04:30,0,0,0,0,0,0,0
1/01/2019 04:45,0,0,0,0,0,0,0
1/01/2019 05:00,0,0,0,0,0,0,0
1/01/2019 05:15,0.00134,0,0,0,0,0,0
1/01/2019 05:30,1.04025,0.5305,0,0,0,0.805,0
1/01/2019 05:45,5.69901,2.29257,0.00474,0.04454,0.13296,3.12,0.49681
1/01/2019 06:00,17.67463,7.04785,0.48367,0.35498,0.82626,6.578,2.78988
1/01/2019 06:15,19.75879,10.50158,1.23798,0.88412,2.56763,8.988,2.07887
1/01/2019 06:30,11.87439,12.6885,1.96347,1.65575,6.02102,12.242,4.92349
1/01/2019 06:45,25.0799,15.09946,2.82305,2.49584,7.6372,12.174,5.4127
1/01/2019 07:00,86.93499,22.5534,3.71859,3.44725,10.6102,12.803,10.86221
1/01/2019 07:15,115.03825,25.90002,4.76193,4.33549,11.01246,13.781,14.73756
1/01/2019 07:30,124.21157,30.45004,5.92028,5.37558,11.36836,12.019,15.26398
1/01/2019 07:45,125.6644,33.33396,6.97286,6.43529,12.92273,14.363,16.33438
1/01/2019 08:00,130.77947,30.09335,8.28863,7.57886,10.89255,15.91,16.62348
1/01/2019 08:15,134.40634,28.45075,9.4452,8.70338,12.75386,16.018,16.40086
1/01/2019 08:30,118.24521,32.24652,10.60586,9.79873,14.30491,16.148,17.03309
1/01/2019 08:45,132.42314,35.68325,11.66494,10.81024,14.48963,16.26,17.35968
1/01/2019 09:00,138.83385,35.68317,12.5533,11.79337,14.55729,16.162,17.47042
1/01/2019 09:15,140.21757,35.92065,13.39363,12.62229,14.69138,16.217,17.62405
1/01/2019 09:30,141.21291,36.41756,14.33926,13.54272,14.61614,16.328,17.63438
1/01/2019 09:45,141.52959,36.6554,14.89627,14.36002,14.68855,16.304,17.86435
1/01/2019 10:00,141.85829,36.80609,15.56334,15.0191,14.75148,16.332,17.79767
1/01/2019 10:15,142.49324,37.23723,16.06178,15.31013,14.71871,16.346,17.86843
1/01/2019 10:30,143.10095,37.67313,16.70048,15.73978,14.75225,16.365,17.97327
1/01/2019 10:45,143.43529,37.62778,16.82922,16.36197,14.8059,16.509,18.15897
1/01/2019 11:00,144.29833,37.57058,17.56818,16.45178,14.87477,16.681,18.1101
1/01/2019 11:15,145.13,37.62538,17.99937,16.76451,14.87322,16.773,18.21783
1/01/2019 11:30,144.66598,37.48917,18.2308,16.97524,15.08837,16.921,18.07829
1/01/2019 11:45,143.76001,37.66112,18.34814,17.34074,15.08745,17.169,18.16887
1/01/2019 12:00,144.63321,37.86345,18.44877,17.73074,14.98574,17.156,18.01599
1/01/2019 12:15,144.80795,38.26338,18.46812,17.45474,15.05408,17.111,18.24307
1/01/2019 12:30,144.45613,38.92905,18.2845,11.93018,14.97019,17.11,18.34164
1/01/2019 12:45,145.22672,36.03436,18.27054,12.65899,14.98356,15.43,18.45007
1/01/2019 13:00,147.13744,32.72586,18.49834,6.80843,14.98795,11.088,18.6515
1/01/2019 13:15,149.27583,35.15812,17.733,12.91266,13.80215,8.515,17.90334
1/01/2019 13:30,150.1587,34.62967,14.39432,17.17483,9.78119,7.511,14.78862
1/01/2019 13:45,149.50588,21.1931,16.39532,16.8562,7.94246,9.043,11.49041
1/01/2019 14:00,138.7773,13.89893,16.47681,14.13179,6.76732,12.798,9.17742
1/01/2019 14:15,122.23231,14.68398,14.86902,12.09234,8.00775,12.406,11.30997
1/01/2019 14:30,100.04566,11.76747,14.5529,10.1824,10.8976,8.411,9.53718
1/01/2019 14:45,59.60288,5.35257,13.52376,9.24176,11.475,6.704,5.95653
1/01/2019 15:00,43.84004,2.76614,12.43321,8.05434,7.81559,4.858,4.58982
1/01/2019 15:15,33.734,2.15171,11.35742,13.31498,6.23957,3.12,3.5221
1/01/2019 15:30,35.71355,2.42342,10.93289,9.16806,5.08143,2.227,2.87582
1/01/2019 15:45,69.82258,2.70613,8.06958,5.48637,3.69821,1.733,2.42297
1/01/2019 16:00,70.49964,2.33063,5.00518,4.01927,2.84885,1.416,2.04824
1/01/2019 16:15,32.22574,1.86351,3.28314,3.46759,2.25945,1.249,1.77998
1/01/2019 16:30,17.94767,1.96812,2.42264,3.71056,1.8295,1.171,1.6048
1/01/2019 16:45,13.36986,2.27308,1.40068,2.79245,1.78594,1.117,1.51059
1/01/2019 17:00,11.08757,2.5061,0.81586,1.559,1.77425,1.1,1.35852
1/01/2019 17:15,8.00642,3.37178,0.5162,1.0997,1.60032,1.389,0.97891
1/01/2019 17:30,7.02883,2.81619,0.31046,0.71395,1.37604,1.175,0.69911
1/01/2019 17:45,4.80973,1.35592,0.15643,0.45105,1.33235,0.499,0.38863
1/01/2019 18:00,2.55414,0.8444,0.01297,0.08037,1.14687,0.003,0.04321
1/01/2019 18:15,1.05089,0.18014,0,0,0.6411,0,0
1/01/2019 18:30,0.04399,0,0,0,0.19727,0,0
1/01/2019 18:45,0,0,0,0,0.0325,0,0
1/01/2019 19:00,0,0,0,0,0,0,0
1/01/2019 19:15,0,0,0,0,0,0,0
1/01/2019 19:30,0,0,0,0,0,0,0
1/01/2019 19:45,0,0,0,0,0,0,0
1/01/2019 20:00,0,0,0,0,0,0,0
1/01/2019 20:15,0,0,0,0,0,0,0
1/01/2019 20:30,0,0,0,0,0,0,0
1/01/2019 20:45,0,0,0,0,0,0,0
1/01/2019 21:00,0,0,0,0,0,0,0
1/01/2019 21:15,0,0,0,0,0,0,0
1/01/2019 21:30,0,0,0,0,0,0,0
1/01/2019 21:45,0,0,0,0,0,0,0
1/01/2019 22:00,0,0,0,0,0,0,0
1/01/2019 22:15,0,0,0,0,0,0,0
1/01/2019 22:30,0,0,0,0,0,0,0
1/01/2019 22:45,0,0,0,0,0,0,0
1/01/2019 23:00,0,0,0,0,0,0,0
1/01/2019 23:15,0,0,0,0,0,0,0
1/01/2019 23:30,0,0,0,0,0,0,0
1/01/2019 23:45,0,0,0,0,0,0,0
2/01/2019 00:00,0,0,0,0,0,0,0
2/01/2019 00:15,0,0,0,0,0,0,0
2/01/2019 00:30,0,0,0,0,0,0,0
2/01/2019 00:45,0,0,0,0,0,0,0
2/01/2019 01:00,0,0,0,0,0,0,0
2/01/2019 01:15,0,0,0,0,0,0,0
2/01/2019 01:30,0,0,0,0,0,0,0
2/01/2019 01:45,0,0,0,0,0,0,0
2/01/2019 02:00,0,0,0,0,0,0,0
2/01/2019 02:15,0,0,0,0,0,0,0
2/01/2019 02:30,0,0,0,0,0,0,0
2/01/2019 02:45,0,0,0,0,0,0,0
2/01/2019 03:00,0,0,0,0,0,0,0
2/01/2019 03:15,0,0,0,0,0,0,0
2/01/2019 03:30,0,0,0,0,0,0,0
2/01/2019 03:45,0,0,0,0,0,0,0
2/01/2019 04:00,0,0,0,0,0,0,0
2/01/2019 04:15,0,0,0,0,0,0,0
2/01/2019 04:30,0,0,0,0,0,0,0
2/01/2019 04:45,0,0,0,0,0,0,0
2/01/2019 05:00,0,0,0,0,0,0,0
2/01/2019 05:15,0,0,0,0,0,0,0
2/01/2019 05:30,0.56201,0.05028,0,0,0,0.586,0
2/01/2019 05:45,3.24272,0.88017,0.07284,0.23956,0.04246,1.992,0.61529
2/01/2019 06:00,15.56647,3.40315,0.56136,0.6022,0.62658,5.72,3.13394
2/01/2019 06:15,34.52496,8.4968,1.08971,0.91999,1.83943,9.712,5.04056
2/01/2019 06:30,59.22733,13.10638,1.71246,1.36823,4.92534,12.185,8.70703
2/01/2019 06:45,80.98227,17.9176,2.51125,2.43945,8.73315,13.395,9.84251
2/01/2019 07:00,101.89404,22.5636,3.52183,3.45093,10.82308,14.119,10.43061
2/01/2019 07:15,118.19239,26.71413,4.60824,4.52814,11.92232,14.72,11.60791
2/01/2019 07:30,119.07726,30.32268,5.73364,5.60396,12.58939,14.829,12.24924
2/01/2019 07:45,125.98332,33.06078,6.88659,6.68496,13.19,15.488,10.57439
2/01/2019 08:00,127.41059,34.12358,8.11544,7.72633,13.4485,15.787,14.17667
2/01/2019 08:15,132.07688,34.6745,9.3045,9.02847,14.03334,15.939,16.53961
2/01/2019 08:30,134.26666,35.01018,10.38704,10.05822,14.23283,15.99,16.73726
2/01/2019 08:45,135.76218,35.2825,11.46297,11.01998,14.44152,16.144,17.61228
2/01/2019 09:00,138.46607,35.66217,12.44594,12.03708,14.53695,16.235,17.78856
2/01/2019 09:15,139.88943,36.11359,13.27102,12.93003,14.6495,16.043,17.58693
2/01/2019 09:30,141.39596,36.60374,13.84527,13.74018,14.71263,16.53,15.21794
2/01/2019 09:45,142.57371,37.05301,14.68326,14.48217,14.724,16.48,13.11204
2/01/2019 10:00,143.19205,37.45068,15.45698,15.084,14.96045,16.452,15.27631
2/01/2019 10:15,143.41812,37.65192,16.16052,15.26158,14.94889,16.527,13.44472
2/01/2019 10:30,143.33386,37.68492,16.48307,15.8346,14.91393,16.62,16.22254
2/01/2019 10:45,143.36282,37.50244,16.76922,16.2762,15.03218,16.665,15.15882
2/01/2019 11:00,144.26368,37.34875,16.79975,17.05091,15.15933,16.578,17.16454
2/01/2019 11:15,143.37568,37.50159,17.40214,17.3162,15.19264,16.626,15.28172
2/01/2019 11:30,144.46816,38.10478,17.74356,17.58856,15.01725,16.683,16.12288
2/01/2019 11:45,145.07163,38.48913,18.08196,17.4442,15.1375,16.752,16.75343
2/01/2019 12:00,144.891,39.19979,17.93849,18.03475,14.98865,17.141,17.77253
2/01/2019 12:15,145.31596,40.13811,17.8492,18.05542,14.72169,17.568,15.19776
2/01/2019 12:30,145.42578,40.73101,17.88235,17.97408,14.81737,17.614,11.75863
2/01/2019 12:45,146.02098,39.73853,17.92174,17.76442,15.3452,16.176,9.58753
2/01/2019 13:00,146.93187,39.18991,17.63635,17.62489,15.26133,14.09,8.97425
2/01/2019 13:15,146.46825,31.16744,17.29034,17.42621,13.50759,14.045,8.65921
2/01/2019 13:30,147.26073,18.21507,17.03223,17.44655,12.12082,13.746,8.72663
2/01/2019 13:45,148.36778,14.26118,16.65228,17.43603,11.97865,12.931,8.30809
2/01/2019 14:00,135.19449,11.3861,16.56958,11.18148,11.92272,12.207,8.6905
2/01/2019 14:15,116.00713,9.14135,16.99998,14.28255,12.04218,9.566,8.22561
2/01/2019 14:30,111.4345,8.11787,14.0272,14.34262,10.75533,7.941,7.70067
2/01/2019 14:45,107.7125,9.01506,11.66337,11.04972,8.73801,7.212,7.20957
2/01/2019 15:00,92.26802,9.5811,9.97988,11.33539,7.29622,6.927,7.05238
2/01/2019 15:15,86.44356,9.01383,8.314,9.25546,6.60226,6.736,6.78293
2/01/2019 15:30,69.30694,8.59802,7.57086,7.37109,6.25925,5.676,6.76625
2/01/2019 15:45,52.145,5.81277,6.81023,5.6888,6.09374,4.382,6.77363
2/01/2019 16:00,38.62865,3.70393,6.27099,4.23254,5.24582,3.533,5.77166
2/01/2019 16:15,29.92889,2.81156,5.64936,2.99577,4.51961,2.619,5.54201
2/01/2019 16:30,24.06318,2.51624,4.59266,2.26582,3.69519,1.623,3.17523
2/01/2019 16:45,19.0455,2.34476,3.70629,1.7935,2.8236,0.992,2.37649
2/01/2019 17:00,16.62453,2.09152,2.87162,1.53233,2.11841,0.373,1.97805
2/01/2019 17:15,14.27068,1.73879,2.26236,1.25348,1.40993,0.089,1.06133
2/01/2019 17:30,10.42756,1.36953,1.49026,0.9263,0.8893,0.037,0.44834
2/01/2019 17:45,6.24759,1.02342,0.94236,0.61885,0.52739,0,0.10386
2/01/2019 18:00,3.16933,0.64035,0.48949,0.30111,0.36584,0,0
2/01/2019 18:15,0.83356,0.10592,0.09636,0.01701,0.16704,0,0
2/01/2019 18:30,0.23314,0.00028,0,0,0,0,0
2/01/2019 18:45,0,0,0,0,0,0,0
2/01/2019 19:00,0,0,0,0,0,0,0
2/01/2019 19:15,0,0,0,0,0,0,0
2/01/2019 19:30,0,0,0,0,0,0,0
2/01/2019 19:45,0,0,0,0,0,0,0
2/01/2019 20:00,0,0,0,0,0,0,0
2/01/2019 20:15,0,0,0,0,0,0,0
2/01/2019 20:30,0,0,0,0,0,0,0
2/01/2019 20:45,0,0,0,0,0,0,0
2/01/2019 21:00,0,0,0,0,0,0,0
2/01/2019 21:15,0,0,0,0,0,0,0
2/01/2019 21:30,0,0,0,0,0,0,0
2/01/2019 21:45,0,0,0,0,0,0,0
2/01/2019 22:00,0,0,0,0,0,0,0
2/01/2019 22:15,0,0,0,0,0,0,0
2/01/2019 22:30,0,0,0,0,0,0,0
2/01/2019 22:45,0,0,0,0,0,0,0
2/01/2019 23:00,0,0,0,0,0,0,0
2/01/2019 23:15,0,0,0,0,0,0,0
2/01/2019 23:30,0,0,0,0,0,0,0
2/01/2019 23:45,0,0,0,0,0,0,0
3/01/2019 00:00,0,0,0,0,0,0,0
3/01/2019 00:15,0,0,0,0,0,0,0
3/01/2019 00:30,0,0,0,0,0,0,0
3/01/2019 00:45,0,0,0,0,0,0,0
3/01/2019 01:00,0,0,0,0,0,0,0
3/01/2019 01:15,0,0,0,0,0,0,0
3/01/2019 01:30,0,0,0,0,0,0,0
3/01/2019 01:45,0,0,0,0,0,0,0
3/01/2019 02:00,0,0,0,0,0,0,0
3/01/2019 02:15,0,0,0,0,0,0,0
3/01/2019 02:30,0,0,0,0,0,0,0
3/01/2019 02:45,0,0,0,0,0,0,0
3/01/2019 03:00,0,0,0,0,0,0,0
3/01/2019 03:15,0,0,0,0,0,0,0
3/01/2019 03:30,0,0,0,0,0,0,0
3/01/2019 03:45,0,0,0,0,0,0,0
3/01/2019 04:00,0,0,0,0,0,0,0
3/01/2019 04:15,0,0,0,0,0,0,0
3/01/2019 04:30,0,0,0,0,0,0,0
3/01/2019 04:45,0,0,0,0,0,0,0
3/01/2019 05:00,0,0,0,0,0,0,0
3/01/2019 05:15,0,0,0,0,0,0,0
3/01/2019 05:30,0.781,0.17748,0,0,0,0.288,0
3/01/2019 05:45,4.28718,1.39783,0.2278,0.16006,0.05185,1.385,0.15126
3/01/2019 06:00,10.96865,3.58596,1.11784,0.63324,0.38726,3.979,1.28068
3/01/2019 06:15,21.00697,5.5237,1.96493,1.23253,1.14154,6.691,2.64754
3/01/2019 06:30,26.93456,5.44848,2.80904,1.49946,3.60393,8.017,3.89417
3/01/2019 06:45,51.48523,11.17168,3.7295,1.88315,5.59933,7.954,5.62275
3/01/2019 07:00,65.58962,21.00335,5.31238,2.50917,8.1972,10.242,6.11409
3/01/2019 07:15,71.78407,25.1798,6.00425,2.91489,7.19092,12.951,6.55665
3/01/2019 07:30,82.457,29.00617,4.01271,4.2321,8.80415,14.334,7.86348
3/01/2019 07:45,95.81542,30.43537,6.11871,5.46361,10.43289,12.781,9.24043
3/01/2019 08:00,108.26869,26.01744,8.94188,7.01106,12.49105,13.158,14.37394
3/01/2019 08:15,116.26633,20.98351,11.00496,8.03781,12.74624,17.066,13.47003
3/01/2019 08:30,121.592,14.34518,12.33273,9.21929,10.76653,14.859,13.79448
3/01/2019 08:45,74.79924,10.51435,13.27956,10.28404,13.86391,13.747,12.11843
3/01/2019 09:00,81.08375,14.03015,13.90045,11.12163,15.79809,12.424,16.23455
3/01/2019 09:15,133.30898,16.97971,15.0742,12.13428,13.60316,14.085,16.55968
3/01/2019 09:30,150.49371,12.88634,15.46931,13.37548,11.87676,9.785,11.18172
3/01/2019 09:45,124.15308,11.70625,13.99689,14.5938,12.50687,10.657,9.99353
3/01/2019 10:00,68.0955,12.69842,15.64255,16.51536,11.11372,11.23,9.81499
3/01/2019 10:15,60.02119,15.04545,15.58588,17.84834,8.18866,10.405,9.03498
3/01/2019 10:30,65.45508,23.69172,16.44352,14.68458,9.94088,12.471,9.64377
3/01/2019 10:45,70.39865,26.89441,18.48695,8.95761,11.08929,15.657,10.71638
3/01/2019 11:00,72.75009,27.03815,18.75622,10.33604,9.27968,15.391,10.63433
3/01/2019 11:15,80.00471,29.10595,17.5458,11.59869,11.84136,16.14,7.81882
3/01/2019 11:30,85.58382,31.00964,16.77687,12.45316,13.88501,14.905,7.35561
3/01/2019 11:45,130.85163,26.53999,11.87832,14.61636,14.42218,14.607,9.61671
3/01/2019 12:00,148.023,32.69813,12.46671,15.117,14.17724,16.04,14.69077
3/01/2019 12:15,130.53402,37.7832,12.64582,16.55685,14.58527,15.42,18.06831
3/01/2019 12:30,118.44127,24.34693,14.37735,16.79632,15.88494,13.987,18.86861
3/01/2019 12:45,82.79327,25.141,14.66144,16.29878,14.60919,12.344,18.45552
3/01/2019 13:00,95.56965,24.37277,12.24208,15.78235,12.95322,9.303,18.67701
3/01/2019 13:15,97.79038,18.98249,11.07826,16.13602,11.26513,8.899,18.50491
3/01/2019 13:30,93.3087,18.46733,11.46343,16.23873,8.81819,7.969,18.32316
3/01/2019 13:45,90.38261,18.45201,12.39436,15.39142,8.06515,7.634,17.79671
3/01/2019 14:00,87.18529,19.49273,13.11502,15.71812,7.38492,7.726,17.17731
3/01/2019 14:15,87.36899,15.44208,11.24058,15.61517,6.94953,8.35,16.61002
3/01/2019 14:30,107.05226,14.34272,10.86474,15.07196,6.93873,8.528,14.81165
3/01/2019 14:45,113.38859,14.69923,13.90674,14.38211,7.14981,8.91,15.25167
3/01/2019 15:00,88.36167,14.68136,13.61312,13.34196,7.26071,10.836,14.35761
3/01/2019 15:15,74.99639,14.24628,13.0818,13.24326,7.55928,9.224,13.24025
3/01/2019 15:30,69.37303,13.52693,11.4391,12.87592,7.70564,9.074,11.51392
3/01/2019 15:45,62.17029,10.64294,10.0433,11.22728,8.42696,9.443,9.54362
3/01/2019 16:00,76.37237,9.46615,9.2047,9.3202,7.36733,7.206,7.65319
3/01/2019 16:15,103.85114,10.33423,7.02934,7.68152,7.32825,6.422,7.10364
3/01/2019 16:30,101.04252,10.77352,5.14524,6.25974,6.62388,5.555,7.62487
3/01/2019 16:45,87.26313,10.11534,4.37459,4.84101,5.99252,4.313,8.53003
3/01/2019 17:00,55.76943,9.9923,3.80267,3.89101,5.18705,3.013,8.16491
3/01/2019 17:15,56.24781,9.25894,2.73168,3.10761,4.76861,2.425,7.41924
3/01/2019 17:30,56.55562,6.33552,2.10163,2.30292,2.95417,1.753,5.39044
3/01/2019 17:45,32.06102,5.23574,1.44561,1.35477,2.31038,1.473,2.4376
3/01/2019 18:00,15.74504,2.8867,0.75828,0.71549,1.73913,0.675,1.05727
3/01/2019 18:15,7.6538,1.07055,0.33328,0.24027,1.39913,0,0.13516
3/01/2019 18:30,1.87821,0.13016,0.01519,0.0006,0.83769,0,0
3/01/2019 18:45,0.10012,0,0,0,0.11491,0,0
3/01/2019 19:00,0,0,0,0,0,0,0
3/01/2019 19:15,0,0,0,0,0,0,0
3/01/2019 19:30,0,0,0,0,0,0,0
3/01/2019 19:45,0,0,0,0,0,0,0
3/01/2019 20:00,0,0,0,0,0,0,0
3/01/2019 20:15,0,0,0,0,0,0,0
3/01/2019 20:30,0,0,0,0,0,0,0
3/01/2019 20:45,0,0,0,0,0,0,0
3/01/2019 21:00,0,0,0,0,0,0,0
3/01/2019 21:15,0,0,0,0,0,0,0
3/01/2019 21:30,0,0,0,0,0,0,0
3/01/2019 21:45,0,0,0,0,0,0,0
3/01/2019 22:00,0,0,0,0,0,0,0
3/01/2019 22:15,0,0,0,0,0,0,0
3/01/2019 22:30,0,0,0,0,0,0,0
3/01/2019 22:45,0,0,0,0,0,0,0
3/01/2019 23:00,0,0,0,0,0,0,0
3/01/2019 23:15,0,0,0,0,0,0,0
3/01/2019 23:30,0,0,0,0,0,0,0
3/01/2019 23:45,0,0,0,0,0,0,0
4/01/2019 00:00,0,0,0,0,0,0,0
4/01/2019 00:15,0,0,0,0,0,0,0
4/01/2019 00:30,0,0,0,0,0,0,0
4/01/2019 00:45,0,0,0,0,0,0,0
4/01/2019 01:00,0,0,0,0,0,0,0
4/01/2019 01:15,0,0,0,0,0,0,0
4/01/2019 01:30,0,0,0,0,0,0,0
4/01/2019 01:45,0,0,0,0,0,0,0
4/01/2019 02:00,0,0,0,0,0,0,0
4/01/2019 02:15,0,0,0,0,0,0,0
4/01/2019 02:30,0,0,0,0,0,0,0
4/01/2019 02:45,0,0,0,0,0,0,0
4/01/2019 03:00,0,0,0,0,0,0,0
4/01/2019 03:15,0,0,0,0,0,0,0
4/01/2019 03:30,0,0,0,0,0,0,0
4/01/2019 03:45,0,0,0,0,0,0,0
4/01/2019 04:00,0,0,0,0,0,0,0
4/01/2019 04:15,0,0,0,0,0,0,0
4/01/2019 04:30,0,0,0,0,0,0,0
4/01/2019 04:45,0,0,0,0,0,0,0
4/01/2019 05:00,0,0,0,0,0,0,0
4/01/2019 05:15,0.00004,0,0,0,0,0,0
4/01/2019 05:30,1.3623,0.14201,0,0,0,0,0
4/01/2019 05:45,5.19287,0.80878,0.10182,0.15068,0.00634,0.063,0.11294
4/01/2019 06:00,14.82785,2.23649,0.83963,0.58897,0.12739,0.502,0.41512
4/01/2019 06:15,28.96754,7.20403,1.54308,1.25584,0.21756,1.02,0.69044
4/01/2019 06:30,35.54294,11.67139,2.33492,1.93105,0.51762,1.581,0.86025
4/01/2019 06:45,64.62516,17.78717,3.18722,2.59762,0.95115,2.576,1.90308
4/01/2019 07:00,71.30991,21.78343,3.64676,3.23168,1.15563,3.719,4.26073
4/01/2019 07:15,81.74431,22.87398,4.06603,4.30238,1.97126,4.858,4.24603
4/01/2019 07:30,104.53004,19.46852,6.0797,5.54969,2.86548,6.537,4.67546
4/01/2019 07:45,117.79219,29.35286,7.17381,6.79177,4.16809,8.625,5.36089
4/01/2019 08:00,127.4335,15.98975,8.19075,8.17073,5.00998,10.675,7.44297
4/01/2019 08:15,130.89978,25.1261,9.41242,8.39945,9.06716,11.597,11.74121
4/01/2019 08:30,136.20434,35.80056,10.38977,8.84414,14.40141,16.734,13.28089
4/01/2019 08:45,117.76846,34.74114,11.26037,10.41144,14.57908,13.425,15.62012
4/01/2019 09:00,143.47095,34.06332,12.32924,11.88505,14.78696,15.801,14.61016
4/01/2019 09:15,133.73339,35.92655,13.38151,12.69292,12.64538,15.372,13.42412
4/01/2019 09:30,109.49891,35.4266,14.29892,13.81876,14.17789,14.545,12.32728
4/01/2019 09:45,144.21608,36.04333,15.19418,14.57075,14.56968,17.264,13.18181
4/01/2019 10:00,144.51388,36.72142,15.94936,15.16146,12.47799,12.651,15.49096
4/01/2019 10:15,140.454,38.15281,16.48262,15.69115,15.26707,8.158,17.99075
4/01/2019 10:30,140.03602,34.72971,16.95659,16.21619,12.79947,13.36,16.70531
4/01/2019 10:45,140.15631,25.95622,17.30086,16.63082,9.82529,16.324,16.35757
4/01/2019 11:00,140.66191,34.82963,17.58422,16.96374,11.45047,16.505,17.18481
4/01/2019 11:15,140.52718,34.38437,17.98316,17.27457,12.55605,16.966,18.13167
4/01/2019 11:30,140.16616,36.94626,18.2494,17.43408,14.77756,16.744,18.02735
4/01/2019 11:45,142.51375,37.30105,18.3639,17.66028,15.49829,16.664,17.96081
4/01/2019 12:00,144.96681,37.14471,18.40811,17.83538,15.41169,16.64,17.94164
4/01/2019 12:15,145.19694,37.07611,18.40186,17.9153,15.11486,16.708,17.92027
4/01/2019 12:30,145.52202,36.71932,18.43004,17.80042,15.44587,16.781,17.9729
4/01/2019 12:45,143.63692,36.4033,18.2588,17.63138,15.28706,16.867,17.97307
4/01/2019 13:00,143.02948,36.22085,18.07713,17.45325,15.06568,16.977,18.04584
4/01/2019 13:15,142.34818,36.93995,17.78539,17.06916,14.88477,16.871,18.10108
4/01/2019 13:30,142.11306,37.37621,17.40142,16.65826,14.88645,16.74,18.16875
4/01/2019 13:45,141.49677,38.78688,16.94659,16.2298,14.89937,16.643,18.19375
4/01/2019 14:00,141.09529,38.40976,16.34293,15.7051,14.84329,16.489,18.11875
4/01/2019 14:15,140.54472,38.77953,15.65834,15.10447,14.68611,16.481,17.72315
4/01/2019 14:30,138.82425,37.54446,14.487,14.3487,14.42115,16.254,17.81203
4/01/2019 14:45,138.76039,36.26152,14.03487,13.52462,14.47193,16.114,17.17734
4/01/2019 15:00,137.22849,35.60427,13.0926,12.70526,14.19179,15.944,16.40544
4/01/2019 15:15,133.044,34.81403,12.08657,11.84204,14.21117,15.609,17.00151
4/01/2019 15:30,131.01442,34.60008,11.09233,10.8478,14.12612,15.251,16.84221
4/01/2019 15:45,127.79329,33.4374,9.92058,9.78921,13.88283,14.909,16.66139
4/01/2019 16:00,124.87748,31.11361,8.77767,8.62612,13.56395,14.486,16.12065
4/01/2019 16:15,122.36734,30.74816,7.65636,7.55205,13.31669,13.736,14.56904
4/01/2019 16:30,117.27884,21.14228,6.51894,6.42805,13.07246,13.098,15.14284
4/01/2019 16:45,108.59016,10.02597,4.70174,5.17922,12.55222,12.529,13.40804
4/01/2019 17:00,93.42997,8.15257,3.63717,3.97189,11.95248,11.332,12.65257
4/01/2019 17:15,79.52757,9.72201,2.74904,2.9017,11.28432,9.07,9.98878
4/01/2019 17:30,59.28693,11.29427,1.97334,1.93516,10.52086,6.019,8.44401
4/01/2019 17:45,36.76326,7.48537,1.31153,1.07248,8.81317,3.016,4.96709
4/01/2019 18:00,19.03384,3.84812,0.94311,0.60305,5.96631,0.872,2.39093
4/01/2019 18:15,7.26421,1.16696,0.41006,0.3021,3.15173,0.036,0.42923
4/01/2019 18:30,1.74669,0.05482,0.02841,0.00454,1.03576,0,0
4/01/2019 18:45,0.10428,0,0,0,0.22021,0,0
4/01/2019 19:00,0,0,0,0,0,0,0
4/01/2019 19:15,0,0,0,0,0,0,0
4/01/2019 19:30,0,0,0,0,0,0,0
4/01/2019 19:45,0,0,0,0,0,0,0
4/01/2019 20:00,0,0,0,0,0,0,0
4/01/2019 20:15,0,0,0,0,0,0,0
4/01/2019 20:30,0,0,0,0,0,0,0
4/01/2019 20:45,0,0,0,0,0,0,0
4/01/2019 21:00,0,0,0,0,0,0,0
4/01/2019 21:15,0,0,0,0,0,0,0
4/01/2019 21:30,0,0,0,0,0,0,0
4/01/2019 21:45,0,0,0,0,0,0,0
4/01/2019 22:00,0,0,0,0,0,0,0
4/01/2019 22:15,0,0,0,0,0,0,0
4/01/2019 22:30,0,0,0,0,0,0,0
4/01/2019 22:45,0,0,0,0,0,0,0
4/01/2019 23:00,0,0,0,0,0,0,0
4/01/2019 23:15,0,0,0,0,0,0,0
4/01/2019 23:30,0,0,0,0,0,0,0
4/01/2019 23:45,0,0,0,0,0,0,0
5/01/2019 00:00,0,0,0,0,0,0,0
5/01/2019 00:15,0,0,0,0,0,0,0
5/01/2019 00:30,0,0,0,0,0,0,0
5/01/2019 00:45,0,0,0,0,0,0,0
5/01/2019 01:00,0,0,0,0,0,0,0
5/01/2019 01:15,0,0,0,0,0,0,0
5/01/2019 01:30,0,0,0,0,0,0,0
